"Filename","Vocality","Emotion","Intensity","Statement","Repetition","Speaker","Sex","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"03-01-02-02-02-01-01",1,2,2,2,1,1,"m",26.643515,0.3187738,23.912548,24.873695,25.65654,1.7439919,259.93094,185.36726,31.70536,19.714031,0.11209121,1.0329808,0.00398541,0.0797612,0.23009667,0.22611126,2.1242347,0.9680224,1.6590345,1.0573461,0.02885427,1.2678488,13.077657,1.6240602,7.3516154,1.442823,6.001685,1.7695369,5.9520736,2.003853,0.01792995,1.4269451,1.0393103,0.9369093,4.6187706,0.7270042,4.8440423,0.79007,22.471722,0.50102305,428.0837,0.38646412,1138.0289,0.193662,-128.91278,-0.7109131,1347.3491,0.18171567,846.1771,0.28720754,-130.09113,-0.670969,2395.8477,0.10990487,623.34265,0.2992301,-131.75937,-0.6388577,-12.430011,-0.9014748,21.078375,0.58954823,0.05674211,0.44538486,-0.01087444,-0.94215333,0.05444043,0.5358803,30.242128,0.6092655,10.893767,0.9778757,9.23765,1.3558382,6.276472,2.4913037,-0.6145685,8.620009,0.06280923,0.0110008,0.01346126,2.3866348,1.4492754,0.26,0.1156143,0.40666667,0.42870608,-50.158306
"03-01-02-02-02-02-01",1,2,2,2,2,1,"m",24.159096,0.23480658,21.7877,23.764793,24.952503,3.1648026,363.3442,271.46225,42.388264,15.491012,0.11728331,1.134379,0.00282999,0.06600207,0.22367284,0.22084285,2.0628812,1.2190666,1.6818967,0.92706794,0.02660897,1.1730556,11.8948765,1.6880227,4.127455,2.9056184,8.443813,1.1963341,4.8621807,2.122088,0.03533159,1.8683516,1.3115076,0.82613814,3.827082,0.8428602,2.9310448,4.075047,19.802164,0.34083837,478.72714,0.42229095,1109.3732,0.19009191,-130.52335,-0.69595253,1415.5187,0.18884604,855.4601,0.31413257,-132.61143,-0.65317094,2435.9602,0.11141163,653.4533,0.26691076,-134.95583,-0.61521435,-12.901037,-0.5955501,21.873209,0.38606772,0.05162787,0.42956865,-0.01034283,-0.8946979,0.05638177,0.43929687,31.24194,0.466105,6.8897915,1.6760348,15.071157,0.72916496,5.0689044,2.8280663,1.3224288,6.622916,0.06840744,0.01357928,0.0098463,2.255639,1.5228428,0.235,0.19024107,0.3983333,0.45130983,-49.32714
"03-01-03-01-01-01-01",1,3,1,1,1,1,"m",28.360966,0.09604397,27.025385,28.330723,30.85714,3.8317547,38.18503,13.609619,21.805145,20.585012,0.17161976,1.3013741,0.00516906,0.01777578,0.3972329,0.39206383,5.711494,2.7959404,3.8446627,2.2036796,0.06710974,1.3330638,13.647385,1.2376773,5.138481,1.8242066,9.047841,1.5999055,2.9032621,4.3802648,0.04602368,1.9308372,1.5750946,0.7398384,3.735436,0.9367563,2.4210148,2.90003,22.761911,0.34338748,546.20447,0.53965193,1129.4264,0.22705323,-132.06871,-0.6939984,1521.8789,0.22108115,819.36676,0.2833674,-133.28146,-0.65357,2545.136,0.14143719,677.6679,0.24879727,-135.40475,-0.62260693,-13.399646,-0.5199617,21.067707,0.4057562,0.09249357,0.32023358,-0.01527601,-0.7368202,0.16943218,0.39324751,30.62559,0.41441765,5.820414,2.2661664,18.00749,1.0466956,-1.5986631,-10.234777,-2.2468376,10.86092,0.05493425,0.00982217,0.00883728,2.3121388,0.87976545,0.41,0.2728858,0.5275,0.45805976,-42.873123
"03-01-03-01-01-02-01",1,3,1,1,2,1,"m",28.093279,0.10425621,26.137873,28.165636,30.960897,4.8230247,71.55335,44.999935,-3.736163,38.801647,0.19240685,1.3802015,0.0036705,0.02166469,0.40374684,0.40007636,5.7909904,3.010071,4.9562173,2.2320228,0.08197033,1.4251683,13.369747,1.222327,3.942719,2.5007505,9.66192,1.4862728,4.3732986,2.827997,0.05205698,1.3293498,1.465798,0.716157,3.1536086,1.1518137,1.9560844,3.2505157,18.09902,0.4446712,571.634,0.5244001,1068.8444,0.29781446,-133.2784,-0.68128854,1575.1322,0.2404026,798.63715,0.2758597,-131.93787,-0.67375803,2560.412,0.13006867,690.882,0.267322,-133.71992,-0.647166,-10.491194,-0.60421836,18.079899,0.46677148,0.09076654,0.33164895,-0.01242422,-1.0460745,0.20439434,0.5420603,28.022715,0.48708037,1.2889045,9.6488285,19.403473,0.8640738,-0.03426664,-479.37112,-5.9991374,15.0045185,0.04548465,0.01048713,0.01151669,2.0231214,0.87976545,0.4133333,0.35235712,0.525,0.495101,-41.584282
"03-01-03-01-02-01-01",1,3,1,2,1,1,"m",26.809052,0.08533463,24.856459,27.097775,28.884768,4.028309,158.4907,289.7426,42.548748,23.666397,0.15694137,1.2714123,0.00344324,0.03260392,0.32505947,0.32161623,4.4466896,2.773341,3.1442153,1.8056664,0.05511855,1.3724912,12.221872,1.5116259,5.570507,2.0329695,6.898649,1.7718905,2.3877048,5.6036396,0.026523,1.0755894,1.48005,0.7799902,4.1371,0.77548766,2.381994,2.0590227,22.122345,0.36058185,460.04587,0.46559876,1168.6107,0.23572603,-131.8529,-0.69827604,1410.5038,0.2104513,859.5995,0.3134144,-133.35294,-0.6595308,2476.873,0.11279254,631.7725,0.42648324,-136.08917,-0.6186548,-13.7616415,-0.5311751,21.972816,0.36967286,0.0907167,0.26372635,-0.01579235,-0.85139954,0.14209375,0.42110112,32.086033,0.39448926,6.7043486,1.6165926,14.966106,0.92399067,-3.8292522,-4.921569,-0.26298982,9.23967,0.06606552,0.01288798,0.00677328,1.9886364,0.86455333,0.4133333,0.28778848,0.71666664,0.43021956,-43.842995
"03-01-03-01-02-02-01",1,3,1,2,2,1,"m",26.414188,0.0759851,24.860573,26.163662,27.98399,3.123417,232.39737,310.387,35.15411,20.592354,0.16965015,1.1819457,0.00557755,0.0188129,0.36667857,0.36110103,4.241098,2.7259114,3.391404,2.0900514,0.05636133,1.2451082,11.406744,1.6229581,7.7429276,1.1843121,10.046973,1.3594992,3.1041646,4.477548,0.03154184,1.4551085,1.1506318,0.5971637,4.5147586,0.61879754,3.6230493,1.248036,20.027826,0.40186828,438.1342,0.45990813,1162.5554,0.19518684,-130.76447,-0.71022016,1379.9707,0.2064217,851.84375,0.3007881,-132.38899,-0.6699386,2438.6218,0.10971884,616.6912,0.3708194,-134.45111,-0.63872886,-13.037167,-0.55039155,20.963469,0.4019592,0.08391692,0.30322236,-0.01534873,-0.685314,0.12869023,0.41799903,30.789637,0.35895392,5.817231,1.668936,16.452332,0.9935728,-4.2059426,-4.2983136,-1.6405176,10.301579,0.04583868,0.01168617,0.01551446,2.1680217,0.82417583,0.43666667,0.32724437,0.565,0.440142,-44.432705
"03-01-03-02-01-01-01",1,3,2,1,1,1,"m",34.288197,0.09648247,31.886692,33.992844,37.64144,5.7547493,49.43524,25.819052,6.213135,27.50914,0.23950216,1.320631,0.00780299,0.02386868,0.47884187,0.47103888,8.752121,4.842955,5.101761,2.534611,0.11624908,1.516747,10.600125,1.4413059,2.4945734,4.2579556,3.4813347,3.5965142,1.5860777,10.282192,0.03386515,0.9061372,1.5998672,0.6260255,4.8809013,0.9014258,5.427282,1.757718,20.18696,0.4054048,561.9475,0.54247975,1083.1875,0.24619058,-144.84872,-0.5913803,1524.2579,0.23528314,860.91797,0.2698299,-132.28133,-0.6666532,2536.7449,0.13815477,648.99615,0.4349119,-134.63895,-0.63241446,-11.601998,-0.64441407,20.146824,0.40960112,0.11980921,0.26906312,-0.01393273,-0.91084355,0.29186115,0.62944967,24.773289,0.44427136,2.3088946,6.694096,4.535628,3.8363132,-2.7373135,-8.6441965,0.28178802,8.241871,0.07089036,0.01243631,0.01522621,2.7322404,0.83102494,0.43666667,0.33983657,0.74,0.4456456,-39.13559
"03-01-03-02-01-02-01",1,3,2,1,2,1,"m",33.485363,0.10049628,31.802015,33.419113,35.896896,4.094881,113.93727,100.56792,11.214111,19.98147,0.2858157,1.3642024,0.01042547,0.04335807,0.56472117,0.5542957,10.626365,7.6041903,6.592664,3.1852744,0.13527803,1.6282266,14.481514,0.9700486,-1.8059914,-5.997947,4.85782,2.4393258,3.6540744,4.045955,0.0419451,1.343116,1.3559419,0.7486169,5.614519,0.7915522,5.0815153,1.8678522,18.201033,0.4157576,483.4795,0.5669568,1185.0814,0.24580328,-145.28073,-0.5869216,1446.2875,0.21777771,825.48267,0.34167564,-129.26167,-0.6900534,2490.7305,0.13728748,620.2915,0.3519799,-131.63551,-0.65414536,-10.023134,-0.6186035,19.82929,0.33770075,0.11348582,0.27062818,-0.01067477,-0.8743485,0.33150545,0.7645136,26.856289,0.3931046,-1.4083629,-7.5267043,8.30179,1.9081019,-2.1950347,-8.805354,-3.1127098,13.825077,0.0469244,0.01070018,0.01690826,2.486188,1.1204482,0.33249998,0.35216296,0.42999998,0.4782886,-36.774532
"03-01-03-02-02-01-01",1,3,2,2,1,1,"m",31.87989,0.09319983,29.523554,32.501026,34.431744,4.90819,52.160046,40.188866,60.233017,31.98252,0.38046318,1.2062275,0.01052297,0.12475403,0.71692073,0.7063978,10.796503,7.028862,9.877243,7.217801,0.17754401,1.3504789,11.202583,1.3899968,3.35387,3.8250232,6.9624076,1.7426693,2.544407,6.4098983,0.0508263,1.7523109,1.1737688,0.7581211,4.9394126,0.8213691,4.207462,2.3016896,16.587238,0.37372917,695.5795,0.49945182,1100.2593,0.27104276,-126.7932,-0.73042697,1667.9152,0.25486678,844.8795,0.33563316,-119.9398,-0.77079505,2733.788,0.13903852,670.5739,0.65378433,-122.14998,-0.7355469,-9.5659895,-0.60889965,18.117756,0.41409233,0.11508965,0.24626663,-0.01232509,-1.0485449,0.39923918,0.5507785,24.45136,0.48255008,2.679036,4.469584,9.174046,1.8185413,-3.506876,-6.2834334,-0.68264186,10.070463,0.04156328,0.01253875,0.01524334,2.2959185,0.7751938,0.5433333,0.3196178,0.54249996,0.46402448,-35.110527
"03-01-03-02-02-02-01",1,3,2,2,2,1,"m",31.276718,0.0959105,29.305344,31.591621,33.897778,4.592434,226.28629,219.22638,-4.778234,33.82318,0.361182,1.2225266,0.00477055,0.11969195,0.7725612,0.7677907,9.379121,5.497617,7.003868,3.9318054,0.17084394,1.3574979,11.055108,1.5263058,4.462837,2.5190167,6.1593423,2.0437195,1.5763981,10.093036,0.0321327,2.0620062,1.311091,0.57901275,4.7892284,0.870118,2.3629284,4.080255,16.269766,0.37320262,610.63544,0.5292994,1128.8469,0.23143005,-130.01166,-0.7034203,1628.83,0.24667555,795.5821,0.31256154,-118.85912,-0.77392095,2640.3542,0.1494649,635.1708,0.42057177,-120.95925,-0.73937905,-9.603559,-0.5738272,19.158747,0.37519822,0.11160201,0.26390952,-0.01197802,-1.0282344,0.36870652,0.60523486,26.295895,0.42257127,1.2906057,8.982096,8.521366,1.9751025,-3.634226,-5.82093,-0.11984393,7.437947,0.06071512,0.01202735,0.02191821,2.2959185,0.7751938,0.5566667,0.31899145,0.70666665,0.39381328,-35.717796
"03-01-04-01-01-01-01",1,4,1,1,1,1,"m",25.805346,0.08453802,23.644394,26.13221,27.705132,4.0607376,136.82721,115.73095,25.082874,16.0875,0.10630719,1.2933058,0.00215178,0.02612564,0.21277383,0.21062206,2.7911658,1.2777405,2.9151273,1.6618226,0.03202606,1.4332604,12.497956,1.3875283,3.9357092,2.4449122,10.146193,1.2308024,2.8632262,4.2861123,0.03092077,1.5053215,1.2987856,0.86132485,4.0950174,0.8794962,6.5274663,0.8183962,21.945528,0.29979983,551.6175,0.54592645,1173.1041,0.2156282,-140.2478,-0.61702394,1516.305,0.2232029,891.95465,0.34328118,-140.95471,-0.59126914,2502.6406,0.13664708,731.5028,0.31217372,-142.8979,-0.5638166,-13.014868,-0.45614937,21.00501,0.37039593,0.07961924,0.34945762,-0.01031741,-1.0171862,0.07624189,0.588067,31.302853,0.37401944,4.258054,2.9214709,18.838749,0.7605782,3.2369554,5.6316357,-1.4512793,8.116637,0.085465,0.01215644,0.01235903,2.356021,1.591512,0.19666666,0.05022173,0.35142857,0.42689672,-48.525803
"03-01-04-01-01-02-01",1,4,1,1,2,1,"m",23.949068,0.07507556,22.715227,23.1894,25.770952,3.055725,242.74142,295.92175,24.234898,14.800448,0.1061689,1.2963607,0.00305483,0.01805783,0.21050371,0.20744888,2.4903607,1.2891916,2.466354,1.5137242,0.02925963,1.4558057,13.608724,1.2778112,4.893865,2.46495,10.932597,1.2005087,2.307888,5.084528,0.02233322,1.1447152,1.2005416,0.66913444,3.2999434,1.1275235,3.5983944,0.8898337,21.922209,0.3905217,544.806,0.6457229,1165.1472,0.27029333,-138.58899,-0.64367676,1499.6787,0.25231427,882.51294,0.35024706,-141.03345,-0.60436344,2501.772,0.141668,752.0303,0.4225154,-143.22797,-0.573013,-13.143418,-0.5602489,20.24869,0.38437968,0.07179607,0.37395123,-0.01021629,-1.3929847,0.07550937,0.59599906,29.947098,0.44349408,4.58311,3.3633735,23.515846,0.512315,0.10066811,174.55241,-2.7507174,11.180085,0.07125692,0.00975548,0.00811556,2.247191,1.1396011,0.2725,0.11882234,0.46599996,0.4940283,-49.154453
"03-01-04-01-02-01-01",1,4,1,2,1,1,"m",24.265032,0.06349486,23.118805,24.03164,25.645195,2.52639,217.30827,195.54993,19.374437,9.20343,0.09592465,1.3601466,0.00145502,0.00618782,0.21594615,0.21449113,2.073197,1.1087643,1.8971363,1.030288,0.02517424,1.3935801,11.937082,1.6020886,3.2265978,3.0460851,9.014629,1.3869607,1.9276055,5.5522804,0.0176014,0.8106057,1.4729725,0.8151855,3.674645,0.83229923,4.3318367,0.8100497,22.134087,0.3331377,530.1235,0.5450817,1139.5387,0.27119586,-139.71175,-0.6317469,1500.6749,0.25317338,854.02203,0.32486296,-141.11458,-0.6031642,2495.2764,0.12863995,700.2305,0.27013257,-143.22044,-0.57246876,-12.362691,-0.5647232,20.191061,0.3933573,0.07741699,0.27166852,-0.01138703,-0.9330896,0.06420835,0.48379228,32.071663,0.4530377,2.0495975,6.2194786,21.21391,0.48978105,-1.9999361,-7.8569436,-0.3648625,7.885192,0.0944548,0.01582346,0.00880499,2.0057306,1.1627908,0.26749998,0.14788087,0.45599997,0.4873438,-50.379784
"03-01-04-01-02-02-01",1,4,1,2,2,1,"m",24.39618,0.08799067,22.433586,24.256905,26.340778,3.9071922,252.4583,358.24884,31.00108,12.709691,0.1118999,1.3714473,0.00209649,0.01069905,0.24736029,0.2452638,3.3056273,1.7560427,3.4423985,2.8231752,0.03573834,1.4684827,11.738795,1.6304902,5.9753766,1.7390366,9.842266,1.4314811,1.2461215,7.51747,0.03007784,1.0371882,1.4844778,0.7144141,3.341398,0.9513695,2.259702,1.8650825,20.849901,0.4187175,471.82043,0.47761077,1214.2192,0.20262563,-142.39717,-0.6110216,1446.314,0.19999738,911.4192,0.30777588,-143.30988,-0.5857293,2475.3242,0.10699047,701.49243,0.24335454,-145.42656,-0.5555107,-12.279986,-0.6525242,19.898918,0.45049462,0.07971068,0.34318447,-0.01001891,-1.220213,0.09399192,0.54380065,31.706287,0.44334635,2.6107705,4.5061502,23.32259,0.52615327,-2.6616209,-4.9274435,-1.3530309,9.433298,0.07498986,0.01204158,0.01114334,2.3809524,1.5105741,0.19399999,0.12483589,0.444,0.45491096,-48.063854
"03-01-04-02-01-01-01",1,4,2,1,1,1,"m",25.748934,0.06444838,24.561695,25.823923,27.18587,2.624174,84.3589,68.10451,18.403965,20.029013,0.12613392,1.2061259,0.00395767,0.02355604,0.26269114,0.25873348,3.6685576,2.5909488,2.5700822,1.1887918,0.0395018,1.2765452,13.169365,1.5221759,6.305844,1.745212,11.985233,1.0659093,3.8944814,3.013004,0.01877144,0.88535196,1.2388418,0.9039147,4.5854125,0.7857936,5.1307974,1.0151998,26.241465,0.35901132,495.17712,0.46959877,1189.1533,0.2675893,-130.12729,-0.7032924,1474.9417,0.1967628,913.3165,0.36475953,-134.13878,-0.6400993,2522.806,0.13081694,743.2123,0.35710064,-136.46767,-0.60643953,-15.846778,-0.55635345,24.288576,0.3984293,0.07675274,0.31619364,-0.01339834,-0.96171933,0.09178443,0.47044632,33.742943,0.40193704,7.3709598,1.8085324,21.152163,0.717698,0.10280859,152.94223,-3.373479,11.481025,0.0478873,0.01239927,0.01044288,2.6385224,1.3368984,0.264,0.14388885,0.385,0.4496943,-46.481525
"03-01-04-02-01-02-01",1,4,2,1,2,1,"m",27.727692,0.11593033,25.53325,27.378847,30.615292,5.082041,55.09122,25.59966,20.646736,16.771755,0.18398842,1.4139398,0.00204094,0.02043658,0.3585334,0.3564925,5.459979,2.8971312,4.8433633,2.58654,0.06786875,1.479378,10.803141,1.6410718,4.2299633,2.3964453,8.109488,1.3606808,2.9860122,4.204651,0.03706456,1.9010373,1.4350357,0.64817214,4.434914,0.892348,3.2170777,2.2561867,21.021946,0.30476657,541.625,0.5382667,1241.9521,0.31298435,-131.47084,-0.70419025,1549.0519,0.20811209,834.8934,0.34221667,-130.73328,-0.6793753,2577.3555,0.13921455,733.0442,0.45307404,-132.77296,-0.64828366,-12.684006,-0.42672417,21.334166,0.27915516,0.0994397,0.2504514,-0.01176872,-0.99109185,0.16995952,0.5872933,29.347363,0.41452146,4.428448,2.9900255,14.980888,0.8569412,3.2565217,5.586982,0.6821218,6.2728786,0.09050727,0.01445349,0.00828391,2.1680217,1.0989012,0.33249998,0.2074096,0.444,0.48836872,-41.28228
"03-01-04-02-02-01-01",1,4,2,2,1,1,"m",28.024416,0.099493,25.215038,27.807835,31.12389,5.9088516,221.86891,258.68143,66.18485,82.93216,0.20211712,1.3094602,0.00244107,0.02229637,0.44063962,0.43819854,5.82758,3.7483525,4.352345,3.336535,0.07448746,1.3701924,12.451842,1.4707229,4.8115096,2.0237749,9.012605,1.3865682,2.4100025,4.6317096,0.04180513,1.8238509,1.3322694,0.7136591,4.693409,0.6883735,0.1110533,50.8745,20.068521,0.37051207,629.8994,0.48623985,1162.9583,0.24412738,-130.92938,-0.69891846,1651.4647,0.22047389,854.7399,0.26795304,-129.40341,-0.6832997,2662.37,0.1279638,810.6179,0.53345865,-131.08557,-0.65852547,-11.827239,-0.53494817,19.359457,0.39947882,0.09810795,0.29441947,-0.01062924,-1.0974147,0.17806162,0.5229475,30.157658,0.438191,2.3465445,5.023071,19.71741,0.6189152,1.4908664,10.57246,-0.52850276,7.364103,0.08753634,0.01249202,0.0115199,2.1505377,1.0899183,0.345,0.3207413,0.44,0.45882457,-41.502247
"03-01-04-02-02-02-01",1,4,2,2,2,1,"m",28.032854,0.09412225,26.030708,27.853386,30.345825,4.315117,151.69395,90.36014,82.783165,162.79611,0.23794557,1.2344227,0.00279115,0.03312407,0.5087403,0.50594914,6.596716,3.7842789,4.8646126,3.7891536,0.09783462,1.2985924,10.6312275,1.6725878,5.340448,1.6282595,8.481491,1.5193162,1.1980596,9.926892,0.02034019,0.8656728,1.1614041,0.5679437,4.2313423,0.69997954,2.7633545,2.2173433,19.336527,0.35577342,585.91675,0.5188506,1191.786,0.25080675,-127.150276,-0.72682744,1575.8982,0.23036604,893.8282,0.24603252,-125.57543,-0.7180564,2634.269,0.12796761,665.2223,0.32955366,-127.17081,-0.6934467,-11.472629,-0.64273393,19.226494,0.4659041,0.09448458,0.31374213,-0.01296237,-0.9279558,0.21929383,0.50180405,27.856133,0.45258412,3.7797873,2.3011096,16.63134,0.9048658,-2.9286525,-5.4261456,0.7880678,6.00226,0.07533543,0.01216734,0.01853272,2.1505377,0.8174387,0.48666668,0.3091206,0.53499997,0.44522464,-40.1857
"03-01-05-01-01-01-01",1,5,1,1,1,1,"m",30.281694,0.18145646,26.696667,29.608902,32.87205,6.1753845,411.1569,369.3966,98.607864,61.633595,0.30953383,1.3722346,0.00511328,0.08601198,0.62811846,0.62300515,9.112722,5.3672366,9.09934,5.702922,0.15624435,1.632668,7.703193,1.9999285,4.1663375,2.7557175,7.522891,1.792278,0.79973197,19.140429,0.074315,1.728745,1.4217826,0.6559036,3.2610905,1.0086685,4.5765166,1.9567188,16.395733,0.52371186,557.5993,0.48292625,1058.8097,0.22038917,-139.25056,-0.622738,1642.4866,0.2214771,691.8867,0.602856,-136.82167,-0.611402,2627.3838,0.1436299,675.43304,0.4534648,-136.87276,-0.610648,-9.654114,-0.8515793,17.15797,0.50685805,0.07620147,0.4802348,-0.01280554,-0.99202293,0.38706574,0.791287,21.503576,0.5705332,5.6372685,2.3071654,13.188054,1.4571968,-2.9729633,-7.1045914,1.125374,6.7372613,0.07050973,0.01216557,0.03882248,2.3316064,1.8372704,0.17857143,0.13829869,0.29625,0.4136707,-36.428753
"03-01-05-01-01-02-01",1,5,1,1,2,1,"m",33.16508,0.1677483,28.940128,31.801796,39.033638,10.09351,292.06006,177.8407,53.547832,32.75598,0.3476647,1.2642013,0.00600014,0.10151795,0.76158494,0.7555848,9.035008,4.353672,8.898016,4.1065955,0.1823036,1.4570341,8.420963,1.6781964,3.4369082,3.7296789,4.8504443,2.85247,-1.128292,-14.727365,0.04253144,1.1727635,1.1570892,0.6481249,3.5655532,0.9952166,6.6704025,1.9438095,18.566645,0.4082607,606.8926,0.502911,1118.0851,0.32993633,-138.11047,-0.6453709,1666.6278,0.20607252,734.0968,0.49140707,-131.96227,-0.6560116,2733.2957,0.14087488,640.4038,0.5434051,-132.7982,-0.64435726,-9.659999,-0.8683154,17.259491,0.47380343,0.0942146,0.3363548,-0.01465779,-0.8089745,0.42608735,0.672525,19.016556,0.7057529,5.9894366,2.214207,10.646285,1.832786,-8.005268,-2.954538,0.6520099,7.5645733,0.084691,0.01132781,0.04116818,2.2959185,1.2919897,0.276,0.22887552,0.33571428,0.41513705,-35.991417
"03-01-05-01-02-01-01",1,5,1,2,1,1,"m",29.058771,0.14237341,25.415398,28.782507,32.848175,7.4327774,281.3453,280.85278,39.346024,49.295437,0.25218406,1.3600135,0.00503362,0.03042284,0.54022056,0.53518695,6.493708,3.359824,6.0151296,3.510181,0.12592314,1.5899681,9.513176,1.7593131,5.0582643,2.2956126,7.8110003,1.6218562,1.5872571,9.328535,0.06266662,1.861751,1.4280555,0.5959016,2.7348626,1.2939303,3.6254802,2.1710212,20.69027,0.29752138,522.5342,0.47373345,1181.2202,0.23724942,-141.02132,-0.6210216,1509.7296,0.22935586,805.83356,0.36888328,-134.3898,-0.64845914,2567.426,0.12437411,573.0581,0.44234815,-136.08899,-0.62277156,-11.242266,-0.67174804,19.13305,0.42745426,0.09698962,0.39912793,-0.01456289,-0.7302519,0.3187013,0.7036573,25.693676,0.52994525,5.5169177,1.8783689,13.704113,1.209445,-5.8838477,-3.5484817,0.815731,7.3184867,0.06457072,0.01227024,0.02161661,2.5787966,1.1627908,0.29999998,0.27083203,0.53499997,0.43557432,-38.34242
"03-01-05-01-02-02-01",1,5,1,2,2,1,"m",29.093756,0.1579073,27.656242,28.97203,32.954826,5.298584,303.03204,361.23068,43.982487,6.4613175,0.35503417,1.3325253,0.00910495,0.06295174,0.693049,0.68394405,9.0819025,5.893529,7.09597,4.3196883,0.19081728,1.595865,9.531014,1.8371338,3.1861527,4.0829153,7.0753684,1.8047929,0.694788,22.849918,0.05780589,1.5883647,1.5965999,0.688449,3.0273166,1.2650971,6.04923,2.2350612,16.53958,0.44546732,605.39954,0.50101435,1117.1631,0.2485699,-135.79343,-0.6657504,1634.0941,0.24102104,766.5402,0.3658048,-129.94066,-0.68855715,2660.7878,0.14653775,574.5191,0.36011484,-130.90445,-0.67328876,-9.892733,-0.6948201,17.141195,0.44220075,0.09800205,0.32254544,-0.01264212,-0.86094904,0.45830992,0.7653374,25.853083,0.5022706,2.1532557,5.367539,13.476829,1.1904626,-5.5992947,-3.92842,1.1413637,7.085635,0.06092099,0.01091314,0.03215601,2.419355,1.0899183,0.3375,0.31252,0.44599998,0.4298185,-34.564774
